Customer_ID,Order_Date,Order_ID,Channel,Product_Category,Order_Value,Is_Repeat_Purchase,Discount_Applied
C820,2025-08-26,O66999,Email,Cleansers,25.2,True,10%
C1960,2025-08-26,O67000,Organic Search,Cleansers,25.2,False,10%
C1775,2025-08-26,O67001,Influencer,Moisturizers,38.0,False,0%
C4916,2025-08-26,O67002,Paid Social,Serums,55.0,True,0%
C3772,2025-08-27,O67003,Organic Search,Exfoliants,54.6,True,0%
C1934,2025-08-27,O67004,Paid Search,Exfoliants,54.6,False,0%
C762,2025-08-27,O67005,Organic Search,Cleansers,22.4,True,20%
C7397,2025-08-27,O67008,Organic Search,Exfoliants,49.14,True,10%
C8123,2025-08-27,O67009,Organic Search,Moisturizers,30.4,True,20%
C1087,2025-08-27,O67010,Paid Search,Exfoliants,43.68,True,20%
C6638,2025-08-27,O67011,Paid Social,Exfoliants,49.14,False,10%
C8579,2025-08-27,O67012,Organic Search,Exfoliants,49.14,True,10%
C5113,2025-08-27,O67013,Paid Social,Cleansers,28.0,False,0%
C5801,2025-08-27,O67015,Paid Social,Exfoliants,43.68,True,20%
C6809,2025-08-27,O67017,Organic Search,Moisturizers,30.4,True,20%
C3890,2025-08-27,O67018,Influencer,Exfoliants,54.6,True,0%
C4422,2025-08-27,O67019,Paid Social,Exfoliants,49.14,True,10%
C3487,2025-08-27,O67020,Influencer,Cleansers,28.0,False,0%
C8829,2025-08-27,O67021,Influencer,Exfoliants,49.14,True,10%
C392,2025-08-27,O67022,Email,Exfoliants,54.6,True,0%
C8639,2025-08-27,O67023,Paid Search,Exfoliants,49.14,True,10%
C8055,2025-08-27,O67024,Influencer,Cleansers,28.0,True,0%
C6170,2025-08-27,O67025,Organic Search,Moisturizers,30.4,True,20%
C3008,2025-08-27,O67026,Organic Search,Serums,55.0,True,0%
C2995,2025-08-27,O67027,Paid Social,Serums,49.5,True,10%
C8519,2025-08-27,O67028,Paid Search,Cleansers,28.0,True,0%
C8217,2025-08-27,O67032,Organic Search,Cleansers,28.0,False,0%
C5106,2025-08-27,O67033,Organic Search,Moisturizers,38.0,True,0%
C6153,2025-08-27,O67034,Influencer,Exfoliants,54.6,True,0%
C3139,2025-08-27,O67035,Paid Social,Serums,44.0,False,20%
C402,2025-08-27,O67036,Organic Search,Cleansers,25.2,True,10%
C3657,2025-08-27,O67037,Organic Search,Serums,44.0,True,20%
C4648,2025-08-28,O67038,Influencer,Serums,55.0,True,0%
C3182,2025-08-28,O67039,Paid Social,Moisturizers,38.0,False,0%
C5228,2025-08-28,O67040,Email,Serums,49.5,True,10%
C9790,2025-08-28,O67041,Organic Search,Moisturizers,38.0,True,0%
C8456,2025-08-28,O67042,Paid Social,Cleansers,28.0,True,0%
C1160,2025-08-28,O67043,Organic Search,Moisturizers,34.2,True,10%
C2030,2025-08-28,O67044,Paid Social,Exfoliants,54.6,True,0%
C9969,2025-08-28,O67045,Organic Search,Serums,49.5,False,10%
C5093,2025-08-28,O67046,Organic Search,Exfoliants,49.14,True,10%
C111,2025-08-28,O67047,Paid Social,Exfoliants,54.6,True,0%
C9118,2025-08-28,O67048,Paid Social,Exfoliants,43.68,True,20%
C9522,2025-08-28,O67049,Paid Social,Cleansers,25.2,True,10%
C7813,2025-08-28,O67050,Paid Social,Moisturizers,34.2,True,10%
C5901,2025-08-28,O67051,Paid Social,Moisturizers,30.4,False,20%
C9672,2025-08-28,O67052,Paid Search,Exfoliants,49.14,True,10%
C7489,2025-08-28,O67055,Paid Search,Cleansers,28.0,True,0%
C400,2025-08-28,O67056,Influencer,Serums,49.5,True,10%
C4204,2025-08-28,O67057,Paid Social,Exfoliants,49.14,True,10%
C3866,2025-08-28,O67058,Organic Search,Exfoliants,43.68,True,20%
C5523,2025-08-28,O67059,Organic Search,Exfoliants,54.6,True,0%
C9208,2025-08-28,O67063,Influencer,Exfoliants,54.6,False,0%
C1340,2025-08-28,O67064,Paid Search,Cleansers,22.4,True,20%
C5975,2025-08-28,O67065,Paid Search,Exfoliants,54.6,True,0%
C9328,2025-08-28,O67067,Paid Search,Exfoliants,54.6,False,0%
C6884,2025-08-28,O67068,Influencer,Moisturizers,38.0,False,0%
C7655,2025-08-28,O67069,Paid Social,Exfoliants,49.14,False,10%
C9821,2025-08-28,O67071,Paid Search,Exfoliants,49.14,True,10%
C10000,2025-08-28,O67072,Organic Search,Serums,55.0,True,0%
C1030,2025-08-29,O67073,Email,Serums,44.0,True,20%
C3549,2025-08-29,O67074,Organic Search,Exfoliants,49.14,True,10%
C9371,2025-08-29,O67075,Paid Social,Exfoliants,54.6,True,0%
C1223,2025-08-29,O67076,Paid Search,Serums,55.0,True,0%
C7770,2025-08-29,O67077,Paid Social,Moisturizers,34.2,True,10%
C4502,2025-08-29,O67078,Paid Social,Serums,55.0,True,0%
C955,2025-08-29,O67079,Organic Search,Serums,44.0,False,20%
C7993,2025-08-29,O67081,Paid Search,Serums,55.0,True,0%
C4232,2025-08-29,O67083,Email,Exfoliants,54.6,True,0%
C5568,2025-08-29,O67084,Influencer,Cleansers,28.0,True,0%
C8256,2025-08-29,O67085,Organic Search,Exfoliants,54.6,True,0%
C989,2025-08-29,O67086,Paid Social,Cleansers,28.0,True,0%
C7263,2025-08-29,O67087,Organic Search,Exfoliants,54.6,True,0%
C8155,2025-08-29,O67088,Email,Exfoliants,43.68,True,20%
C5539,2025-08-29,O67089,Paid Search,Cleansers,25.2,False,10%
C7760,2025-08-29,O67090,Paid Social,Moisturizers,38.0,False,0%
C3904,2025-08-29,O67092,Paid Search,Exfoliants,54.6,False,0%
C5581,2025-08-29,O67093,Paid Social,Moisturizers,30.4,True,20%
C9975,2025-08-29,O67095,Paid Social,Serums,55.0,True,0%
C3780,2025-08-29,O67096,Paid Social,Exfoliants,54.6,True,0%
C1445,2025-08-29,O67097,Organic Search,Cleansers,25.2,True,10%
C8577,2025-08-29,O67098,Paid Social,Cleansers,28.0,False,0%
C1938,2025-08-29,O67100,Email,Serums,55.0,True,0%
C7094,2025-08-29,O67101,Paid Search,Serums,44.0,True,20%
C9919,2025-08-29,O67102,Organic Search,Serums,55.0,True,0%
C5750,2025-08-30,O67103,Paid Social,Cleansers,28.0,False,0%
C3516,2025-08-30,O67106,Paid Social,Moisturizers,38.0,False,0%
C7471,2025-08-30,O67108,Organic Search,Cleansers,28.0,True,0%
C5563,2025-08-30,O67109,Influencer,Exfoliants,49.14,False,10%
C50,2025-08-30,O67111,Paid Social,Cleansers,28.0,True,0%
C1358,2025-08-30,O67112,Paid Social,Serums,49.5,False,10%
C6687,2025-08-30,O67114,Organic Search,Cleansers,28.0,True,0%
C4729,2025-08-30,O67115,Paid Social,Exfoliants,54.6,False,0%
C1655,2025-08-30,O67116,Email,Cleansers,25.2,True,10%
C8664,2025-08-30,O67117,Organic Search,Moisturizers,38.0,True,0%
C824,2025-08-30,O67118,Email,Exfoliants,43.68,False,20%
C3804,2025-08-30,O67119,Paid Social,Exfoliants,43.68,True,20%
C1304,2025-08-30,O67120,Email,Cleansers,28.0,True,0%
C3050,2025-08-30,O67121,Paid Social,Exfoliants,54.6,True,0%
C9261,2025-08-30,O67122,Paid Social,Cleansers,28.0,True,0%
C2021,2025-08-30,O67123,Organic Search,Cleansers,22.4,True,20%
C9795,2025-08-30,O67124,Email,Exfoliants,43.68,True,20%
C9020,2025-08-30,O67125,Paid Social,Exfoliants,54.6,True,0%
C9106,2025-08-30,O67126,Influencer,Exfoliants,43.68,True,20%
C4034,2025-08-30,O67127,Paid Social,Moisturizers,30.4,False,20%
C1616,2025-08-30,O67128,Paid Social,Cleansers,28.0,True,0%
C2753,2025-08-30,O67129,Paid Social,Moisturizers,30.4,True,20%
C8123,2025-08-30,O67130,Paid Social,Exfoliants,43.68,True,20%
C7865,2025-08-30,O67131,Influencer,Cleansers,28.0,True,0%
C9026,2025-08-30,O67132,Organic Search,Serums,55.0,False,0%
C3419,2025-08-31,O67133,Paid Search,Serums,49.5,True,10%
C7402,2025-08-31,O67134,Email,Exfoliants,43.68,True,20%
C8883,2025-08-31,O67135,Influencer,Moisturizers,34.2,True,10%
C8294,2025-08-31,O67136,Paid Search,Exfoliants,54.6,True,0%
C6849,2025-08-31,O67137,Influencer,Exfoliants,49.14,True,10%
C4931,2025-08-31,O67139,Paid Search,Moisturizers,34.2,True,10%
C5396,2025-08-31,O67140,Email,Cleansers,28.0,True,0%
C3375,2025-08-31,O67141,Email,Cleansers,28.0,True,0%
C6839,2025-08-31,O67143,Organic Search,Cleansers,22.4,True,20%
C9625,2025-08-31,O67144,Paid Search,Cleansers,28.0,True,0%
C8579,2025-08-31,O67145,Organic Search,Serums,49.5,True,10%
C4735,2025-08-31,O67146,Paid Search,Cleansers,28.0,True,0%
C2202,2025-08-31,O67147,Paid Search,Serums,55.0,True,0%
C1831,2025-08-31,O67148,Paid Social,Exfoliants,54.6,False,0%
C3055,2025-08-31,O67149,Email,Exfoliants,54.6,True,0%
C1724,2025-08-31,O67150,Email,Cleansers,28.0,True,0%
C1158,2025-08-31,O67151,Organic Search,Moisturizers,34.2,False,10%
C417,2025-08-31,O67152,Paid Social,Serums,55.0,True,0%
C6558,2025-08-31,O67153,Paid Social,Cleansers,22.4,True,20%
C1310,2025-09-01,O67155,Paid Social,Serums,55.0,True,0%
C9970,2025-09-01,O67156,Influencer,Moisturizers,38.0,False,0%
C5174,2025-09-01,O67158,Email,Cleansers,22.4,False,20%
C6875,2025-09-01,O67159,Paid Search,Moisturizers,38.0,True,0%
C300,2025-09-01,O67160,Paid Search,Exfoliants,54.6,True,0%
C5409,2025-09-01,O67161,Organic Search,Moisturizers,38.0,False,0%
C3641,2025-09-01,O67163,Email,Exfoliants,54.6,True,0%
C2199,2025-09-01,O67164,Email,Exfoliants,54.6,True,0%
C2561,2025-09-01,O67165,Paid Social,Serums,44.0,True,20%
C3969,2025-09-01,O67166,Paid Social,Serums,44.0,True,20%
C2740,2025-09-01,O67167,Email,Exfoliants,49.14,True,10%
C6892,2025-09-01,O67169,Paid Social,Moisturizers,38.0,True,0%
C4707,2025-09-01,O67173,Paid Social,Serums,44.0,True,20%
C7428,2025-09-02,O67174,Organic Search,Moisturizers,38.0,True,0%
C7933,2025-09-02,O67175,Paid Search,Moisturizers,38.0,True,0%
C3598,2025-09-02,O67176,Paid Social,Cleansers,28.0,True,0%
C6283,2025-09-02,O67177,Paid Social,Exfoliants,54.6,True,0%
C1778,2025-09-02,O67178,Paid Social,Cleansers,28.0,True,0%
C6031,2025-09-02,O67179,Paid Search,Cleansers,25.2,True,10%
C4162,2025-09-02,O67180,Influencer,Cleansers,25.2,True,10%
C2264,2025-09-02,O67181,Influencer,Exfoliants,49.14,True,10%
C3300,2025-09-02,O67182,Organic Search,Moisturizers,38.0,False,0%
C6958,2025-09-02,O67183,Paid Social,Exfoliants,43.68,True,20%
C729,2025-09-02,O67184,Organic Search,Exfoliants,49.14,True,10%
C4701,2025-09-02,O67185,Email,Exfoliants,43.68,True,20%
C6662,2025-09-02,O67186,Email,Exfoliants,54.6,False,0%
C3799,2025-09-02,O67188,Influencer,Cleansers,28.0,False,0%
C8248,2025-09-02,O67189,Paid Social,Serums,49.5,True,10%
C2075,2025-09-02,O67190,Influencer,Exfoliants,54.6,True,0%
C5374,2025-09-02,O67191,Email,Moisturizers,38.0,False,0%
C2809,2025-09-02,O67192,Email,Serums,55.0,True,0%
C8927,2025-09-02,O67193,Paid Social,Serums,44.0,False,20%
C4487,2025-09-02,O67194,Paid Social,Moisturizers,38.0,True,0%
C61,2025-09-02,O67195,Email,Exfoliants,49.14,True,10%
C9455,2025-09-02,O67196,Influencer,Exfoliants,54.6,True,0%
C7082,2025-09-02,O67197,Email,Moisturizers,34.2,False,10%
C4979,2025-09-02,O67198,Paid Social,Moisturizers,38.0,True,0%
C1885,2025-09-02,O67199,Email,Exfoliants,43.68,True,20%
C8576,2025-09-02,O67200,Paid Search,Cleansers,25.2,False,10%
C9237,2025-09-02,O67201,Organic Search,Moisturizers,30.4,True,20%
C9515,2025-09-02,O67202,Paid Social,Exfoliants,43.68,True,20%
C5239,2025-09-02,O67203,Paid Search,Moisturizers,38.0,True,0%
C5913,2025-09-02,O67204,Organic Search,Cleansers,22.4,True,20%
C3271,2025-09-02,O67205,Paid Search,Exfoliants,49.14,True,10%
C547,2025-09-03,O67206,Organic Search,Moisturizers,34.2,True,10%
C8962,2025-09-03,O67207,Paid Social,Exfoliants,49.14,True,10%
C2943,2025-09-03,O67209,Paid Social,Exfoliants,54.6,False,0%
C9341,2025-09-03,O67210,Paid Search,Exfoliants,43.68,True,20%
C935,2025-09-03,O67211,Paid Social,Cleansers,25.2,True,10%
C2754,2025-09-03,O67212,Email,Exfoliants,43.68,True,20%
C845,2025-09-03,O67213,Organic Search,Exfoliants,49.14,False,10%
C6298,2025-09-03,O67214,Paid Search,Exfoliants,49.14,True,10%
C951,2025-09-03,O67216,Paid Search,Cleansers,28.0,True,0%
C7412,2025-09-03,O67217,Paid Social,Cleansers,28.0,True,0%
C3973,2025-09-03,O67218,Paid Search,Exfoliants,54.6,True,0%
C7430,2025-09-03,O67219,Influencer,Exfoliants,54.6,True,0%
C8698,2025-09-03,O67220,Organic Search,Moisturizers,38.0,True,0%
C9413,2025-09-03,O67221,Email,Cleansers,28.0,True,0%
C3413,2025-09-03,O67222,Paid Social,Cleansers,25.2,True,10%
C617,2025-09-03,O67223,Paid Search,Cleansers,25.2,True,10%
C9697,2025-09-03,O67226,Email,Exfoliants,54.6,False,0%
C7241,2025-09-03,O67227,Paid Social,Exfoliants,54.6,True,0%
C7250,2025-09-03,O67229,Paid Social,Exfoliants,43.68,False,20%
C7960,2025-09-03,O67230,Paid Social,Moisturizers,30.4,True,20%
C1915,2025-09-03,O67231,Organic Search,Exfoliants,43.68,False,20%
C7829,2025-09-03,O67232,Email,Cleansers,28.0,True,0%
C8696,2025-09-03,O67233,Paid Social,Serums,55.0,True,0%
C7320,2025-09-03,O67234,Paid Search,Moisturizers,34.2,True,10%
C6082,2025-09-03,O67235,Influencer,Exfoliants,54.6,False,0%
C1586,2025-09-03,O67236,Organic Search,Moisturizers,30.4,True,20%
C6689,2025-09-04,O67238,Email,Cleansers,28.0,True,0%
C9042,2025-09-04,O67239,Paid Search,Cleansers,28.0,True,0%
C129,2025-09-04,O67240,Paid Search,Cleansers,28.0,True,0%
C5909,2025-09-04,O67242,Paid Social,Exfoliants,54.6,True,0%
C5317,2025-09-04,O67243,Email,Cleansers,25.2,False,10%
C4815,2025-09-04,O67244,Email,Cleansers,28.0,True,0%
C2329,2025-09-04,O67245,Email,Exfoliants,43.68,True,20%
C6793,2025-09-04,O67246,Organic Search,Cleansers,22.4,True,20%
C1400,2025-09-04,O67248,Paid Search,Serums,55.0,False,0%
C2225,2025-09-04,O67249,Paid Social,Moisturizers,38.0,True,0%
C5814,2025-09-04,O67250,Paid Search,Cleansers,25.2,False,10%
C617,2025-09-04,O67252,Email,Exfoliants,49.14,True,10%
C2822,2025-09-04,O67253,Paid Social,Exfoliants,43.68,True,20%
C3718,2025-09-04,O67255,Influencer,Serums,55.0,False,0%
C8806,2025-09-04,O67256,Email,Cleansers,28.0,True,0%
C810,2025-09-04,O67257,Paid Search,Exfoliants,49.14,True,10%
C1568,2025-09-04,O67259,Organic Search,Cleansers,28.0,True,0%
C980,2025-09-04,O67260,Influencer,Exfoliants,54.6,True,0%
C6069,2025-09-04,O67261,Paid Social,Moisturizers,34.2,True,10%
C8729,2025-09-04,O67262,Organic Search,Serums,49.5,True,10%
C3296,2025-09-04,O67263,Paid Search,Cleansers,25.2,True,10%
C2796,2025-09-04,O67264,Paid Search,Serums,55.0,True,0%
C2471,2025-09-04,O67265,Paid Search,Serums,55.0,False,0%
C1312,2025-09-04,O67266,Paid Social,Moisturizers,34.2,True,10%
C8638,2025-09-04,O67268,Influencer,Cleansers,25.2,True,10%
C7322,2025-09-04,O67269,Paid Search,Serums,49.5,False,10%
C9914,2025-09-04,O67271,Email,Moisturizers,30.4,True,20%
C7102,2025-09-04,O67272,Paid Social,Exfoliants,49.14,True,10%
C8339,2025-09-05,O67273,Paid Social,Cleansers,28.0,True,0%
C9342,2025-09-05,O67274,Paid Search,Cleansers,28.0,True,0%
C5247,2025-09-05,O67275,Paid Social,Exfoliants,43.68,True,20%
C2766,2025-09-05,O67276,Paid Search,Serums,55.0,True,0%
C9214,2025-09-05,O67277,Paid Social,Exfoliants,43.68,True,20%
C2533,2025-09-05,O67278,Paid Social,Cleansers,28.0,True,0%
C6477,2025-09-05,O67279,Email,Serums,49.5,True,10%
C7936,2025-09-05,O67280,Paid Search,Cleansers,28.0,True,0%
C9923,2025-09-05,O67281,Organic Search,Cleansers,28.0,True,0%
C364,2025-09-05,O67282,Paid Search,Exfoliants,54.6,True,0%
C2116,2025-09-05,O67283,Paid Search,Cleansers,28.0,True,0%
C787,2025-09-05,O67284,Paid Social,Cleansers,22.4,True,20%
C1871,2025-09-05,O67287,Paid Social,Exfoliants,54.6,True,0%
C3549,2025-09-05,O67288,Organic Search,Exfoliants,54.6,True,0%
C4452,2025-09-05,O67289,Email,Cleansers,25.2,True,10%
C6944,2025-09-05,O67290,Email,Serums,55.0,True,0%
C4931,2025-09-05,O67293,Paid Social,Cleansers,28.0,True,0%
C3248,2025-09-05,O67294,Paid Social,Exfoliants,43.68,True,20%
C5681,2025-09-05,O67295,Email,Serums,44.0,True,20%
C3638,2025-09-05,O67297,Paid Social,Cleansers,28.0,True,0%
C2177,2025-09-05,O67301,Organic Search,Exfoliants,43.68,True,20%
C422,2025-09-05,O67302,Paid Social,Cleansers,28.0,True,0%
C2954,2025-09-05,O67304,Email,Exfoliants,43.68,True,20%
C5435,2025-09-06,O67306,Paid Search,Cleansers,25.2,False,10%
C6952,2025-09-06,O67307,Organic Search,Cleansers,28.0,True,0%
C495,2025-09-06,O67308,Paid Social,Moisturizers,30.4,True,20%
C6155,2025-09-06,O67310,Paid Social,Exfoliants,54.6,True,0%
C3812,2025-09-06,O67311,Influencer,Cleansers,22.4,True,20%
C5536,2025-09-06,O67312,Email,Cleansers,28.0,True,0%
C5928,2025-09-06,O67313,Paid Social,Exfoliants,49.14,True,10%
C4224,2025-09-06,O67314,Paid Search,Exfoliants,43.68,False,20%
C5163,2025-09-06,O67315,Influencer,Serums,49.5,True,10%
C3167,2025-09-06,O67316,Influencer,Serums,49.5,True,10%
C3230,2025-09-06,O67317,Email,Exfoliants,54.6,True,0%
C9435,2025-09-06,O67318,Email,Serums,44.0,True,20%
C3986,2025-09-06,O67319,Paid Social,Exfoliants,54.6,False,0%
C5308,2025-09-06,O67320,Influencer,Exfoliants,54.6,True,0%
C5067,2025-09-06,O67322,Paid Search,Moisturizers,30.4,True,20%
C6526,2025-09-06,O67324,Paid Search,Exfoliants,49.14,True,10%
C8642,2025-09-06,O67326,Paid Search,Exfoliants,54.6,True,0%
C3709,2025-09-06,O67327,Email,Moisturizers,34.2,True,10%
C5853,2025-09-06,O67329,Organic Search,Exfoliants,54.6,True,0%
C1463,2025-09-06,O67330,Email,Cleansers,28.0,True,0%
C8817,2025-09-06,O67331,Organic Search,Moisturizers,38.0,True,0%
C151,2025-09-06,O67334,Influencer,Serums,49.5,True,10%
C8893,2025-09-06,O67336,Paid Social,Exfoliants,54.6,True,0%
C8648,2025-09-07,O67337,Paid Social,Serums,55.0,True,0%
C3711,2025-09-07,O67338,Influencer,Exfoliants,49.14,False,10%
C2347,2025-09-07,O67339,Organic Search,Exfoliants,54.6,True,0%
C5218,2025-09-07,O67340,Organic Search,Moisturizers,38.0,True,0%
C8096,2025-09-07,O67341,Organic Search,Cleansers,25.2,True,10%
C5182,2025-09-07,O67342,Influencer,Moisturizers,38.0,False,0%
C8173,2025-09-07,O67343,Paid Social,Cleansers,28.0,True,0%
C1407,2025-09-07,O67344,Organic Search,Cleansers,28.0,True,0%
C8494,2025-09-07,O67345,Paid Social,Exfoliants,54.6,True,0%
C8097,2025-09-07,O67346,Organic Search,Cleansers,28.0,False,0%
C2174,2025-09-07,O67347,Paid Search,Exfoliants,54.6,False,0%
C6275,2025-09-07,O67350,Influencer,Exfoliants,54.6,False,0%
C6559,2025-09-07,O67351,Paid Social,Exfoliants,54.6,True,0%
C2735,2025-09-07,O67353,Email,Exfoliants,54.6,True,0%
C7805,2025-09-07,O67354,Paid Search,Cleansers,25.2,False,10%
C7651,2025-09-07,O67355,Paid Social,Serums,44.0,False,20%
C8591,2025-09-08,O67358,Paid Search,Exfoliants,49.14,True,10%
C9075,2025-09-08,O67359,Paid Social,Serums,55.0,True,0%
C9591,2025-09-08,O67360,Paid Social,Exfoliants,49.14,True,10%
C6661,2025-09-08,O67362,Paid Search,Serums,49.5,True,10%
C803,2025-09-08,O67363,Organic Search,Exfoliants,49.14,True,10%
C5579,2025-09-08,O67365,Organic Search,Cleansers,28.0,True,0%
C204,2025-09-08,O67366,Paid Social,Moisturizers,38.0,False,0%
C5291,2025-09-08,O67367,Organic Search,Serums,55.0,True,0%
C7872,2025-09-08,O67368,Organic Search,Exfoliants,54.6,True,0%
C3804,2025-09-08,O67369,Organic Search,Serums,49.5,True,10%
C3888,2025-09-08,O67370,Organic Search,Exfoliants,43.68,False,20%
C9498,2025-09-08,O67372,Paid Search,Cleansers,28.0,True,0%
C7725,2025-09-08,O67373,Paid Social,Serums,44.0,True,20%
C9259,2025-09-08,O67375,Paid Search,Cleansers,22.4,True,20%
C5509,2025-09-08,O67376,Email,Serums,55.0,True,0%
C285,2025-09-08,O67377,Paid Search,Exfoliants,43.68,True,20%
C5960,2025-09-08,O67378,Paid Search,Cleansers,28.0,True,0%
C1738,2025-09-08,O67379,Paid Social,Exfoliants,43.68,False,20%
C4348,2025-09-08,O67381,Email,Exfoliants,54.6,True,0%
C7506,2025-09-08,O67382,Paid Search,Exfoliants,54.6,True,0%
C7863,2025-09-08,O67383,Paid Social,Serums,49.5,True,10%
C8806,2025-09-09,O67384,Paid Social,Cleansers,28.0,True,0%
C4849,2025-09-09,O67385,Paid Social,Moisturizers,38.0,True,0%
C8989,2025-09-09,O67386,Email,Exfoliants,54.6,True,0%
C5764,2025-09-09,O67387,Email,Exfoliants,54.6,True,0%
C2852,2025-09-09,O67388,Paid Search,Cleansers,22.4,True,20%
C6941,2025-09-09,O67389,Paid Search,Serums,55.0,True,0%
C4221,2025-09-09,O67391,Paid Social,Cleansers,28.0,True,0%
C4824,2025-09-09,O67392,Organic Search,Exfoliants,54.6,False,0%
C507,2025-09-09,O67393,Email,Serums,55.0,True,0%
C8820,2025-09-09,O67395,Paid Social,Exfoliants,54.6,True,0%
C2852,2025-09-09,O67396,Influencer,Cleansers,28.0,True,0%
C1894,2025-09-09,O67397,Organic Search,Moisturizers,38.0,True,0%
C5556,2025-09-09,O67398,Paid Search,Exfoliants,54.6,True,0%
C9790,2025-09-09,O67399,Paid Social,Serums,55.0,True,0%
C4980,2025-09-09,O67400,Paid Social,Exfoliants,54.6,True,0%
C1148,2025-09-09,O67401,Email,Cleansers,25.2,True,10%
C3273,2025-09-09,O67402,Email,Serums,55.0,True,0%
C4541,2025-09-09,O67404,Organic Search,Serums,49.5,True,10%
C31,2025-09-09,O67406,Organic Search,Exfoliants,54.6,True,0%
C4650,2025-09-09,O67407,Email,Moisturizers,30.4,True,20%
C7465,2025-09-10,O67408,Paid Social,Serums,55.0,False,0%
C2269,2025-09-10,O67410,Email,Exfoliants,43.68,False,20%
C7875,2025-09-10,O67411,Paid Social,Serums,55.0,False,0%
C2036,2025-09-10,O67413,Organic Search,Exfoliants,49.14,True,10%
C253,2025-09-10,O67414,Paid Search,Cleansers,28.0,False,0%
C2796,2025-09-10,O67415,Organic Search,Moisturizers,34.2,True,10%
C647,2025-09-10,O67416,Paid Social,Moisturizers,38.0,True,0%
C9545,2025-09-10,O67417,Paid Social,Serums,49.5,True,10%
C4459,2025-09-10,O67418,Paid Search,Exfoliants,54.6,True,0%
C3481,2025-09-10,O67419,Paid Search,Exfoliants,54.6,True,0%
C7782,2025-09-10,O67420,Email,Moisturizers,30.4,True,20%
C7566,2025-09-10,O67421,Paid Social,Moisturizers,38.0,True,0%
C3105,2025-09-10,O67422,Paid Social,Cleansers,28.0,True,0%
C8256,2025-09-10,O67423,Paid Search,Serums,55.0,True,0%
C4132,2025-09-10,O67424,Influencer,Serums,49.5,True,10%
C3400,2025-09-10,O67425,Paid Search,Serums,49.5,False,10%
C4760,2025-09-10,O67426,Paid Social,Exfoliants,54.6,True,0%
C5264,2025-09-10,O67428,Paid Social,Cleansers,22.4,True,20%
C3931,2025-09-10,O67429,Paid Social,Cleansers,22.4,True,20%
C1124,2025-09-10,O67430,Email,Cleansers,25.2,True,10%
C1609,2025-09-10,O67433,Paid Social,Moisturizers,38.0,True,0%
C9138,2025-09-11,O67434,Organic Search,Cleansers,28.0,True,0%
C1160,2025-09-11,O67435,Influencer,Moisturizers,34.2,True,10%
C4213,2025-09-11,O67436,Paid Social,Exfoliants,49.14,True,10%
C9826,2025-09-11,O67437,Paid Social,Exfoliants,54.6,True,0%
C6422,2025-09-11,O67438,Paid Social,Exfoliants,54.6,False,0%
C7056,2025-09-11,O67439,Paid Search,Exfoliants,54.6,True,0%
C7735,2025-09-11,O67440,Organic Search,Cleansers,25.2,False,10%
C7078,2025-09-11,O67441,Influencer,Exfoliants,54.6,True,0%
C6482,2025-09-11,O67442,Organic Search,Cleansers,28.0,True,0%
C6061,2025-09-11,O67443,Organic Search,Exfoliants,54.6,True,0%
C553,2025-09-11,O67444,Organic Search,Cleansers,28.0,False,0%
C2348,2025-09-11,O67445,Paid Social,Moisturizers,38.0,True,0%
C4014,2025-09-11,O67446,Paid Social,Serums,55.0,True,0%
C7249,2025-09-11,O67447,Paid Social,Cleansers,28.0,True,0%
C9685,2025-09-11,O67448,Paid Search,Serums,49.5,False,10%
C2515,2025-09-11,O67449,Paid Search,Cleansers,22.4,True,20%
C7230,2025-09-11,O67450,Organic Search,Moisturizers,30.4,True,20%
C8310,2025-09-11,O67451,Influencer,Moisturizers,34.2,False,10%
C9814,2025-09-11,O67452,Paid Social,Serums,49.5,True,10%
C2441,2025-09-11,O67453,Paid Social,Moisturizers,38.0,True,0%
C9627,2025-09-11,O67454,Email,Serums,44.0,True,20%
C3724,2025-09-11,O67455,Influencer,Moisturizers,38.0,True,0%
C6492,2025-09-11,O67457,Paid Social,Serums,55.0,False,0%
C8720,2025-09-11,O67458,Organic Search,Exfoliants,54.6,True,0%
C7404,2025-09-11,O67461,Paid Social,Exfoliants,49.14,True,10%
C337,2025-09-11,O67462,Paid Social,Cleansers,22.4,False,20%
C2225,2025-09-11,O67464,Paid Search,Exfoliants,49.14,True,10%
C4267,2025-09-11,O67465,Organic Search,Cleansers,25.2,True,10%
C9407,2025-09-11,O67466,Paid Search,Moisturizers,34.2,True,10%
C3550,2025-09-11,O67467,Paid Search,Exfoliants,54.6,True,0%
C6436,2025-09-12,O67468,Organic Search,Exfoliants,54.6,True,0%
C7233,2025-09-12,O67469,Paid Social,Exfoliants,54.6,True,0%
C5359,2025-09-12,O67470,Paid Social,Exfoliants,54.6,True,0%
C411,2025-09-12,O67471,Email,Exfoliants,49.14,True,10%
C7476,2025-09-12,O67472,Paid Social,Serums,55.0,True,0%
C1856,2025-09-12,O67473,Paid Search,Serums,55.0,False,0%
C6295,2025-09-12,O67474,Organic Search,Moisturizers,38.0,True,0%
C1503,2025-09-12,O67475,Paid Search,Moisturizers,38.0,True,0%
C4540,2025-09-12,O67476,Paid Social,Serums,44.0,True,20%
C3308,2025-09-12,O67478,Paid Social,Cleansers,28.0,True,0%
C3136,2025-09-12,O67479,Paid Social,Exfoliants,49.14,True,10%
